id,name,description,dungeon_map,unlock_lv,is_boss,unlock_dungeon_id_pre1,unlock_dungeon_id_pre2,unlock_dungeon_id_next1,unlock_dungeon_id_next2,unlock_dungeon_id_next3,teams,each_loot_id,special_loot_id,show_first_loot_id,first_loot_id,each_loot_present,hero_present,rate_method,action_need,power_fix,combat,comat_fix,type,review_id,dungeon_show,tree_show,day_times,unlock_star,item_cost
50175,dungeon.name.1-1,dungeon.description.50175,map_102,0,0,50174,0,50176,0,0,501751,775,,,,8:0:18400:0,107&6;5&6;12&6;29&5;37&5,0,4,509.85,193987,170.7,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50176,dungeon.name.1-1,dungeon.description.50176,map_102,0,0,50175,0,50177,0,0,501761,776,,,,9:0:220:0,34&6;29&6;65&6;11&5;10&5,0,4,509.85,193987,170.7,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50177,dungeon.name.1-1,dungeon.description.50177,map_102,0,0,50176,0,50178,0,0,501771,777,,,,8:0:18600:0,8&6;9&6;34&6;37&5,0,4,509.85,193987,170.7,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50178,dungeon.name.1-1,dungeon.description.50178,map_102,0,0,50177,0,50179,0,0,501781,778,,,,4:10138:6:0,10&6;31&6;36&6;66&5,0,4,515.86,196239,172.69,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50179,dungeon.name.1-1,dungeon.description.50179,map_102,0,0,50178,0,50180,0,0,501791,779,,,,8:0:18800:0,36&6;11&6;34&6;65&6;9&5,0,4,515.86,196239,172.69,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50180,dungeon.name.1-1,dungeon.description.50180,map_102,0,0,50179,0,50181,0,0,501801,780,,,,4:52036:5:0,107&6;65&6;11&6;10&6;8&5,0,4,515.86,196239,172.69,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50181,dungeon.name.1-1,dungeon.description.50181,map_102,0,0,50180,0,50182,0,0,501811,781,,,,8:0:19000:0,5&6;37&6;14&6;36&6;34&5,0,4,521.87,198491,174.67,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50182,dungeon.name.1-1,dungeon.description.50182,map_102,0,0,50181,0,50183,0,0,501821,782,,,,2:129:1:1,37&6;36&6;9&6;10&6;5&6,0,4,521.87,198491,174.67,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50183,dungeon.name.1-1,dungeon.description.50183,map_102,0,0,50182,0,50184,0,0,501831,783,,,,8:0:19200:0,65&6;11&6;13&6;10&6,0,4,521.87,198491,174.67,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50184,dungeon.name.1-1,dungeon.description.50184,map_102,0,0,50183,0,50185,0,0,501841,784,,,,3:112:1:0,14&6;65&6;66&6;9&6;12&6,0,4,527.87,200744,176.65,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50185,dungeon.name.1-1,dungeon.description.50185,map_102,0,0,50184,0,50186,0,0,501851,785,,,,8:0:19400:0,117&6;31&6;36&6;12&6;8&6,0,4,527.87,200744,176.65,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50186,dungeon.name.1-1,dungeon.description.50186,map_102,0,0,50185,0,50187,0,0,501861,786,,,,9:0:230:0,9&6;5&6;31&6;65&6;10&6,0,4,527.87,200744,176.65,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50187,dungeon.name.1-1,dungeon.description.50187,map_102,0,0,50186,0,50188,0,0,501871,787,,,,8:0:19600:0,9&6;37&6;12&6;8&6,0,4,533.88,202996,178.63,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50188,dungeon.name.1-1,dungeon.description.50188,map_102,0,0,50187,0,50189,0,0,501881,788,,,,4:10138:7:0,8&6;13&6;9&6;12&6;10&6,0,4,533.88,202996,178.63,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50189,dungeon.name.1-1,dungeon.description.50189,map_102,0,0,50188,0,50190,0,0,501891,789,,,,8:0:19800:0,65&6;8&6;13&6;12&6,0,4,533.88,202996,178.63,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50190,dungeon.name.1-1,dungeon.description.50190,map_102,0,0,50189,0,50191,0,0,501901,790,,,,4:52015:5:0,146&6;5&6;34&6;13&6;29&6,0,4,539.88,205248,180.61,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
50191,dungeon.name.1-1,dungeon.description.50191,map_102,0,0,50190,0,50192,0,0,501911,791,,,,8:0:20000:0,9&6;65&6;12&6;37&6;34&6,0,4,539.88,205248,180.61,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50192,dungeon.name.1-1,dungeon.description.50192,map_102,0,0,50191,0,50193,0,0,501921,792,,,,2:117:1:1,11&6;29&6;65&6;37&6,0,4,539.88,205248,180.61,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50193,dungeon.name.1-1,dungeon.description.50193,map_102,0,0,50192,0,50194,0,0,501931,793,,,,8:0:20200:0,31&6;65&6;5&6;14&6;34&6,0,4,545.89,207500,182.6,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50194,dungeon.name.1-1,dungeon.description.50194,map_102,0,0,50193,0,50195,0,0,501941,794,,,,3:112:1:0,8&6;37&6;12&6;5&6;65&6,0,4,545.89,207500,182.6,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50195,dungeon.name.1-1,dungeon.description.50195,map_102,0,0,50194,0,50196,0,0,501951,795,,,,8:0:20400:0,109&6;66&6;5&6;9&6;11&6,0,4,545.89,207500,182.6,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50196,dungeon.name.1-1,dungeon.description.50196,map_102,0,0,50195,0,50197,0,0,501961,796,,,,9:0:240:0,5&6;10&6;9&6;14&6,0,4,551.9,209753,184.58,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/event_icon_10,-1,,-1
50197,dungeon.name.1-1,dungeon.description.50197,map_102,0,0,50196,0,50198,0,0,501971,797,,,,8:0:20600:0,65&6;9&6;66&6;31&6,0,4,551.9,209753,184.58,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50198,dungeon.name.1-1,dungeon.description.50198,map_102,0,0,50197,0,50199,0,0,501981,798,,,,4:10138:7:0,13&6;65&6;31&6;10&6;34&6,0,4,551.9,209753,184.58,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50199,dungeon.name.1-1,dungeon.description.50199,map_102,0,0,50198,0,50200,0,0,501991,799,,,,8:0:20800:0,10&6;9&6;31&6;29&6;8&6,0,4,557.9,212005,186.56,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/jdtbox1_1,-1,,-1
50200,dungeon.name.1-1,dungeon.description.50200,map_102,0,0,50199,0,0,0,0,502001,800,,,,4:52026:5:0,141&6;10&6;11&6;9&6;31&6,0,4,557.9,212005,186.56,7,1,sheet_dounge.dungeon_show.1,sprite/main_ui/btn_blackmarket_1,-1,,-1
60001,dungeon.name.60011,dungeon.description.60011,map_102,0,0,0,0,0,0,0,600111;600112,60011;61011,,,,4:52015:1:0,156&5;161&5;162&5;51&6,0,0,18.1,1339,0,20,1,sheet_dounge.dungeon_show.60011,,-1,,4:10138:1:0
60002,dungeon.name.60012,dungeon.description.60012,map_102,0,0,0,0,0,0,0,600121;600122,60012;61012,,,,4:52026:1:0,155&5;158&5;160&5;53&6,0,0,18.6,1339,0,20,1,sheet_dounge.dungeon_show.60012,,-1,,4:10138:1:0
60003,dungeon.name.60013,dungeon.description.60013,map_102,0,0,0,0,0,0,0,600131;600132,60013;61013,,,,4:52036:1:0,159&5;160&5;162&5;50&6,0,0,19.1,1339,0,20,1,sheet_dounge.dungeon_show.60013,,-1,,4:10138:1:0
